x_mean,x_std,x_max,x_min,x_mad,y_mean,y_std,y_max,y_min,y_mad,z_mean,z_std,z_max,z_min,z_mad,activity
2.6699412,4.5068946,9.0,-1.14,4.2200394,2.300874,3.2353196,6.44,-1.4573772,2.7594173,2.5001698,3.1898801,7.01,0.15,3.0065536,Walking
6.2336593,4.7229333,12.87,2.2609777,4.424227,5.5032744,6.3866825,14.48,0.14982383,5.9844832,3.4234054,8.049042,14.79,-2.79,7.5777297,Walking
2.715349,9.872121,16.09,-7.44,8.916433,4.5995827,7.2410064,14.52,-2.56,6.6136117,5.0564184,2.695153,8.66,2.1792557,2.4023876,Walking
0.14994131,1.4696939,1.95,-1.65,1.2000391,0.71889734,3.917966,5.22,-4.33,3.3659315,9.749137,8.90307,18.05,-2.6,8.232758,Walking
4.8482842,5.5938935,12.37,-1.0351465,5.014477,2.3416436,4.533283,7.67,-3.41,3.8344288,1.3288718,3.7683036,6.44,-2.5333846,3.407419,Walking
2.7850487,3.8769937,8.16,-0.84,3.5833008,4.0901566,4.464593,10.31,0.04,4.1465626,5.9371624,3.9267523,11.45,2.6014864,3.6752253,Walking
4.698741,6.482032,13.82,-0.6537767,6.080839,0.72880006,8.82371,12.22,-9.23,7.6608005,3.8675797,6.5284467,12.95,-2.11,6.054947,Walking
0.44563606,1.0713978,1.95,-0.46309182,1.0029093,0.74706453,1.7742933,3.02,-1.31,1.5152903,2.4291646,3.854242,6.4,-2.79,3.4794433,Walking
6.615093,4.0840964,9.58,0.84,3.8500624,3.8304567,6.277971,12.64,-1.53,5.873029,1.5790085,6.720946,9.72,-6.74,5.5460052,Walking
3.9464185,4.850412,10.57,-0.91,4.4157205,2.5352185,5.148402,9.34,-3.11,4.5365214,1.9165102,3.2117321,5.94,-1.920469,2.6823266,Walking
3.5549107,5.7037334,10.119919,-3.7864566,4.894245,1.9931107,3.4060192,4.862464,-2.7921712,3.1901882,6.347082,7.371675,13.402422,-3.8273177,6.7829337,Upstairs
3.7682962,4.633886,10.147159,-0.7218784,4.252575,3.5639908,9.523382,16.970953,-4.2495484,8.937974,5.402738,4.473703,11.563675,1.0760075,4.1072917,Upstairs
3.5730712,4.7885847,10.337844,-0.08172209,4.509848,3.1417606,4.6186347,9.615966,-0.84446156,4.316137,2.8466527,2.3461814,6.0882955,0.61291564,2.1610954,Upstairs
2.9737759,5.2177763,10.147159,-2.1111538,4.782255,2.1338544,2.2884705,5.366417,0.38136974,2.1550417,2.9329147,1.2479457,4.0180025,1.1849703,1.1652964,Upstairs
3.014637,4.5230675,9.343558,-0.95342433,4.2192807,2.7331498,1.5411805,4.7126403,0.95342433,1.3196603,2.8875139,1.8010818,4.1814466,0.3405087,1.6980033,Upstairs
7.7181973,5.2803206,15.023244,2.7240696,4.8700314,5.8113484,7.0855165,15.826844,0.53119355,6.6769967,3.1690009,4.9836617,9.997335,-1.7570249,4.5522227,Upstairs
3.2189424,3.3969836,8.008764,0.50395286,3.1932147,3.654793,5.405938,11.114203,-1.525479,4.97294,4.113345,4.325456,10.079058,-0.040861044,3.9771416,Upstairs
2.810332,3.3487659,7.246025,-0.84446156,2.9571288,3.368766,3.6345038,8.499097,0.53119355,3.4202206,2.6559677,3.662903,7.5865335,-1.1849703,3.2870438,Upstairs
1.4210562,1.7393681,2.7649305,-1.0351465,1.6374685,4.6127577,6.125436,11.114203,-3.5957718,5.472353,0.75365925,3.597875,4.2086873,-4.2086873,3.308231,Upstairs
2.4108016,2.1582415,5.012288,-0.27240697,1.7888056,1.4664575,1.9692698,3.2961242,-1.2666923,1.8220998,3.3460655,4.9445467,8.049625,-3.486809,4.5552497,Upstairs
-0.14074361,2.3974993,1.6889231,-3.5276701,2.257951,4.8488436,5.056299,10.228881,-1.920469,4.512875,0.2769471,3.8581316,3.173541,-5.175732,3.6351197,Upstairs
4.2132277,8.870437,16.43976,-4.3312707,8.151021,4.916946,8.141558,16.3989,-1.56634,7.654636,3.2552633,4.172201,9.152874,0.14982383,3.9317405,Upstairs
3.4232473,3.339853,8.008764,0.14982383,3.0570114,4.658159,3.471577,9.384419,1.1441092,3.1508405,4.930566,5.5440116,12.762266,0.6946377,5.2211337,Upstairs
2.233737,1.6672922,3.9090397,-0.040861044,1.5163988,8.303872,3.4493709,11.686258,3.568531,3.156894,1.7252442,2.046812,4.372132,-0.61291564,1.7645918,Upstairs
3.4868088,3.1860163,7.7772183,0.14982383,2.8602731,2.655968,1.9479477,4.2904096,-0.08172209,1.8251266,5.402738,6.7650714,14.246883,-2.1792557,5.896097,Upstairs
2.0657527,1.851577,3.7864566,-0.50395286,1.713137,3.600312,3.9580388,8.308413,-1.3756552,3.3173115,1.2621521,3.4067452,4.630918,-3.405087,3.1114929,Upstairs
2.0566728,6.9454246,10.038197,-6.891896,5.965712,4.8942447,6.4973516,13.797412,-1.525479,5.9354444,1.2621521,4.718349,7.3549876,-4.140586,4.06189,Upstairs
3.014637,3.5615292,8.049625,0.38136974,3.356659,2.310919,2.949077,6.469665,-0.040861044,2.7724972,2.2972987,2.0487144,5.175732,0.5720546,1.9189558,Upstairs
4.69902,2.3221264,7.9679036,2.7921712,2.1792557,4.7262607,4.928245,11.604536,0.313268,4.5855165,4.916946,4.626764,11.454713,1.4165162,4.3585114,Upstairs
2.8057916,1.9516902,5.434519,0.7627395,1.7524848,3.368766,1.890739,5.6660647,1.0351465,1.5557464,4.263169,3.9470348,7.3549876,-1.3075534,3.7138145,Upstairs
2.8194122,3.1478233,7.082581,-0.42223078,2.8421128,3.945361,2.7365792,7.7363577,1.3756552,2.5273314,6.64673,5.3976803,14.206022,1.9477097,5.0395284,Upstairs
3.8182373,2.7989585,6.510526,-0.040861044,2.5727324,3.7819166,3.251972,7.43671,-0.46309182,2.8300056,3.604852,2.8685484,6.510526,-0.29964766,2.6029997,Downstairs
2.4789035,2.9471824,6.6331096,0.10896278,2.769471,3.0691183,2.3860717,6.4424243,1.3075534,2.2488706,3.3869267,5.1941624,8.662541,-3.6774938,4.709614,Downstairs
5.207513,7.319881,15.431854,-1.3075534,6.8162274,4.3176503,5.24998,11.645397,-0.38136974,4.8851647,3.409627,3.1499898,7.8589406,0.9942854,2.9662092,Downstairs
3.7546759,2.3840492,6.510526,0.6946377,2.0400255,2.9102142,5.8283877,10.61025,-3.486809,5.1333575,6.896436,7.08061,16.739407,0.38136974,6.5619807,Downstairs
2.5152242,3.436889,6.510526,-1.879608,2.929888,1.8296667,2.5570085,4.6036777,-1.56634,2.2640045,4.077024,5.102383,9.425281,-2.7921712,4.5794635,Downstairs
3.8046172,2.8855498,7.8589406,1.3756552,2.702882,5.2347536,8.364862,16.04477,-4.3312707,7.206678,3.1190596,5.7933407,9.697687,-4.399372,5.0122876,Downstairs
3.5412903,2.3301811,6.8237944,1.6480621,2.1883357,2.1610951,3.5481696,6.5513873,-2.1383946,2.9268615,7.3413677,8.812635,19.000385,-2.3018389,7.7726784,Downstairs
3.3097446,2.349974,6.6331096,1.6480621,2.2155766,4.5219555,4.2198615,9.466142,-0.84446156,3.5776112,5.9021506,5.916452,13.484144,-0.95342433,5.054662,Downstairs
4.644539,5.0276,11.75436,1.0351465,4.739881,2.147475,2.6811066,5.938472,0.19068487,2.5273314,4.5083346,2.1479018,7.5456724,2.9556155,2.0248916,Downstairs
3.4958894,6.15218,11.454713,-3.5276701,5.305882,2.8875134,3.695526,7.8589406,-0.9942854,3.3142843,3.2007818,2.6305494,6.891896,0.95342433,2.4607427,Downstairs
3.2189424,1.974726,5.597963,0.7627395,1.6374683,3.9589813,2.9432209,8.117727,1.7297841,2.7724974,6.796553,8.036706,17.434046,-1.9885708,7.0916615,Downstairs
4.2132277,6.760472,12.14935,-4.372132,5.723573,1.9885708,3.3474112,6.0882955,-2.1111538,2.7331498,0.5902151,1.6923004,1.920469,-1.7978859,1.5920674,Downstairs
2.233737,2.086834,4.903325,-0.19068487,1.7797254,2.8103316,2.90522,6.5513873,-0.53119355,2.494037,2.669588,2.6040406,6.3198414,0.42223078,2.4335022,Downstairs
3.14176,1.0508775,4.6036777,2.1792557,0.9746115,7.1506824,7.1373835,16.358038,-1.0351465,6.138237,3.7410555,4.7892823,7.9679036,-2.9556155,4.4644475,Downstairs
4.353971,3.2068968,7.8589406,0.10896278,2.8300056,4.1133447,4.4687333,10.147159,-0.53119355,4.0225425,2.2972987,3.6455803,7.082581,-1.7570249,3.1901882,Downstairs
4.3312707,5.3774104,11.917805,0.08172209,5.057689,2.5288446,4.4495034,8.62168,-1.879608,4.06189,2.4153416,2.0069983,5.175732,0.46309182,1.8402604,Downstairs
5.9475517,5.938402,14.056199,-0.0,5.405765,4.0634036,7.2051535,14.246883,-1.334794,6.788986,4.9895873,5.9480577,12.598822,-1.920469,5.072823,Downstairs
3.373306,3.3394825,8.049625,0.46309182,3.117546,3.995302,1.912817,6.66035,2.2609777,1.7766986,3.6502533,2.409249,6.66035,0.7627395,2.0067313,Downstairs
1.684383,4.1876655,7.5865335,-1.6889231,3.934767,3.5639908,3.771719,8.894087,0.7218784,3.5533974,4.281329,1.3179325,6.1291566,3.1463003,1.2318848,Downstairs
1.725244,0.92627263,3.0237172,0.92618364,0.86564875,3.5367506,3.7090108,8.580819,-0.23154591,3.3627126,5.7841077,4.9661603,12.762266,1.607201,4.652106,Downstairs
2.5016038,2.4558039,5.7477865,-0.19068487,2.1641219,3.7365158,2.7266185,7.504812,1.1441092,2.5121975,6.2290387,6.8339615,14.628253,-2.1111538,5.599476,Downstairs
2.8965938,3.9792604,8.349273,-1.0351465,3.6351192,3.0010166,3.0667334,7.246025,0.10896278,2.8300056,3.2461827,1.5448273,5.366417,1.7297841,1.4134893,Downstairs
4.8395824,4.622745,11.37,1.31,4.3536115,3.622916,1.6726165,5.86,1.8387469,1.4913898,2.5044615,1.624957,4.48,0.5,1.3363076,Downstairs
9.31178,5.534061,16.93,3.95,5.0788136,4.4232025,3.7320616,9.7,1.69,3.517865,3.9365358,4.5382404,10.23,-0.3,4.1956425,Downstairs
4.7258897,1.5331933,6.89,3.5276701,1.4427398,3.9448006,1.8376999,6.47,2.15,1.6834661,5.5295625,6.743932,14.37,-1.99,5.8936253,Downstairs
3.8192952,2.9068391,7.93,1.73,2.7404697,3.340039,2.2428505,6.47,1.33,2.0866406,3.895088,1.7772746,6.32,2.11,1.6166083,Downstairs
4.1344614,1.807062,6.66,2.5333846,1.6836923,3.66347,2.7387211,6.66,0.04,2.4156466,6.7705345,7.231956,16.44,-0.95,6.44631,Downstairs
6.1404624,4.0480175,10.88,0.99,3.4336414,5.0851855,3.331562,9.04,0.89,2.79679,3.2952054,2.2216384,6.17,0.76,1.91653,Downstairs
3.8821523,4.1401906,9.0,-1.14,3.4118984,3.4785385,3.8471797,8.43,-0.95,3.3009746,6.1626287,5.3053093,13.63,1.7978859,4.978247,Downstairs
3.4168751,4.2523637,9.0,-1.31,3.7220833,6.502649,6.2900696,14.71,-0.5720546,5.4715676,7.2917933,6.448882,15.94,0.46,5.765471,Downstairs
3.8565948,3.9398894,9.38,0.46,3.68227,3.446249,3.037603,7.7,0.8,2.8358338,3.206536,2.350908,6.51,1.23,2.2023094,Downstairs
3.8217742,4.7336497,10.5,0.08,4.452151,3.5087802,3.4754288,8.39,0.57,3.2541468,3.3526287,2.789566,7.27,0.99,2.6115808,Downstairs
5.568936,5.084161,12.57,0.65,4.6673756,7.16486,5.500597,14.94,3.0645783,5.1834273,6.703588,4.621837,13.21,2.91,4.337609,Downstairs
3.5619824,4.0833073,8.62,-1.38,3.3720114,4.5769205,5.079218,11.07,-1.33,4.3287196,5.805408,6.6176033,14.9,-0.6537767,6.063061,Downstairs
5.738251,4.544528,12.15,2.15,4.274499,3.3884408,4.4047546,9.58,-0.3,4.127706,3.2180233,3.158799,7.31,-0.38,2.7279847,Downstairs
3.6406715,3.7005491,8.73,0.04,3.3928852,3.733718,2.797637,7.67,1.42,2.6241882,4.213013,2.8861651,7.89,0.84,2.4513245,Downstairs
2.4738286,3.536582,6.74,-1.92,2.9292192,4.5213566,6.182275,12.83,-1.99,5.5390954,7.572041,5.4612274,15.28,3.2961242,5.138639,Downstairs
2.0776775,2.3000755,4.44,-1.04,2.0784516,2.1568232,3.0868022,6.05,-1.5,2.5954514,2.9344027,3.352345,7.16,-1.04,2.8170645,Downstairs
3.0013702,4.2263823,8.85,-0.99,3.899087,2.9750488,3.9640417,8.5,-0.61,3.6833007,3.2615979,3.001117,7.5,0.95,2.8256013,Downstairs
2.9508412,2.276714,5.94,0.42,1.9927725,4.0792823,2.6273699,7.59,1.27,2.3404787,3.945675,2.3772173,7.25,1.7570249,2.2028835,Downstairs
3.504977,2.6526685,7.06,0.69,2.3700154,2.450267,2.5802803,5.63,-0.69,2.1198218,5.5380616,7.1933556,14.63,-2.96,6.061292,Downstairs
6.789739,6.3762097,15.66,0.95,5.9135075,3.000398,4.936379,9.89,-1.42,4.5930686,2.5659618,3.9485486,7.74,-1.84,3.4493587,Downstairs
6.317945,5.0341706,12.95,0.76,4.4213705,5.0181537,6.3708715,14.02,0.19,6.0012307,2.7820613,4.749127,9.3,-1.88,4.3452926,Downstairs
3.82,4.3273783,9.89,0.11,4.0466666,3.83,4.3414054,9.92,0.11,4.06,3.82,4.3499885,9.92,0.08,4.0666666,Standing
3.6900003,4.425502,9.89,-0.15,4.133333,3.706667,4.408948,9.89,-0.08,4.1222224,3.7033336,4.4139576,9.89,-0.11,4.1244445,Standing
3.6933334,4.438816,9.92,-0.11,4.151111,3.6800003,4.4461293,9.92,-0.11,4.16,3.6733334,4.446912,9.92,-0.08,4.1644444,Standing
3.7700002,4.335966,9.85,0.04,4.0533338,3.756667,4.31313,9.81,0.08,4.035556,3.7833335,4.3505583,9.89,0.08,4.071111,Standing
3.6533337,4.499143,9.96,-0.23,4.204445,3.64,4.480454,9.92,-0.23,4.1866665,3.6233337,4.485401,9.92,-0.19,4.1977777,Standing
3.7166665,4.422973,9.92,-0.08,4.1355557,3.6800003,4.423581,9.89,-0.08,4.14,3.706667,4.431571,9.92,-0.11,4.142222,Standing
3.756667,4.3776884,9.89,-0.04,4.088889,3.7833335,4.354663,9.89,0.04,4.071111,3.8100002,4.335966,9.89,0.08,4.0533338,Standing
3.746667,4.39591,9.89,-0.15,4.095556,3.706667,4.39591,9.85,-0.19,4.095556,3.7200003,4.3891306,9.85,-0.19,4.086667,Standing
3.8466666,4.300809,9.89,0.23,4.028889,3.8166666,4.3448234,9.92,0.15,4.068889,3.756667,4.336399,9.85,0.11,4.062222,Standing
3.7433336,4.38484,9.89,-0.04,4.097778,3.756667,4.3776884,9.89,-0.04,4.088889,3.7700002,4.3403306,9.85,0.0,4.0533338,Standing
3.7966669,4.3172703,9.85,0.08,4.035556,3.82,4.2756133,9.81,0.11,3.9933336,3.7933333,4.3159733,9.85,0.11,4.0377784,Standing
3.8233335,4.3287745,9.89,0.08,4.0444446,3.8100002,4.335966,9.89,0.08,4.0533338,3.7966669,4.3172703,9.85,0.08,4.035556,Standing
3.8333333,4.2899756,9.85,0.15,4.0111113,3.7933333,4.2899756,9.81,0.11,4.0111113,3.7966669,4.3432274,9.89,0.08,4.0622225,Standing
3.7833335,4.3332696,9.85,0.0,4.0444446,3.7833335,4.3287745,9.85,0.04,4.0444446,3.8233335,4.3332696,9.89,0.04,4.0444446,Standing
5.2900004,1.9872763,7.86,3.02,1.7133336,5.5099998,1.9662317,8.05,3.26,1.6933333,5.5166664,2.0546587,8.16,3.15,1.7622222,Sitting
5.4533334,2.0777607,7.86,2.79,1.7755556,5.4166665,2.0412798,7.82,2.83,1.7244445,5.403333,2.040169,7.82,2.83,1.7155557,Sitting
5.4166665,2.0412798,7.82,2.83,1.7244445,5.403333,2.040169,7.82,2.83,1.7155557,5.39,2.039232,7.82,2.83,1.7066668,Sitting
5.4300003,2.0570045,7.86,2.83,1.7333332,5.403333,2.040169,7.82,2.83,1.7155557,5.443333,2.040169,7.86,2.87,1.7155557,Sitting
5.4300003,2.0570045,7.86,2.83,1.7333332,5.4166665,2.0738747,7.86,2.79,1.7511111,5.4300003,2.0570045,7.86,2.83,1.7333332,Sitting
5.4500003,2.0696537,7.89,2.83,1.7466666,5.4166665,2.0412798,7.82,2.83,1.7244445,5.4033337,2.0256083,7.78,2.83,1.7155555,Sitting
5.4166665,2.0412798,7.82,2.83,1.7244445,5.463333,2.070899,7.89,2.83,1.7555556,5.4266667,2.0422266,7.82,2.83,1.7311112,Sitting
5.44,2.0578792,7.86,2.83,1.7400001,5.44,2.0761986,7.86,2.79,1.7666668,5.44,2.0436406,7.82,2.83,1.7400001,Sitting
5.44,2.101444,7.93,2.79,1.7666665,5.4166665,2.0738747,7.86,2.79,1.7511111,5.44,2.0578792,7.86,2.83,1.7400001,Sitting
5.4033337,2.0727813,7.86,2.79,1.7422222,5.4066663,2.0865495,7.86,2.76,1.7644447,5.3799996,2.1204402,7.86,2.68,1.8000002,Sitting
5.4300003,2.0889711,7.86,2.76,1.7800001,5.4133334,2.1347027,7.89,2.68,1.8222221,5.443333,2.0770867,7.82,2.76,1.7888889,Sitting
5.4300003,1.8695633,7.63,3.06,1.5799999,5.3366666,2.0219848,7.86,2.91,1.6822224,5.353333,2.0383217,7.74,2.76,1.7288889,Sitting
5.39,2.0943258,7.78,2.68,1.8066667,5.4033337,2.0964468,7.78,2.68,1.8155556,5.39,2.1267972,7.82,2.64,1.8333334,Sitting
5.363333,2.161332,7.82,2.56,1.868889,5.3766665,2.1440513,7.82,2.6,1.8511113,5.39,2.1402338,7.86,2.64,1.8333334,Sitting
5.39,2.1462061,7.82,2.6,1.8600001,5.363333,2.128886,7.78,2.6,1.8422223,5.39,2.1462061,7.82,2.6,1.8600001,Sitting
5.39,2.178639,7.86,2.56,1.8866668,5.363333,2.148524,7.78,2.56,1.868889,5.3766665,2.1440513,7.82,2.6,1.8511113,Sitting
5.4266667,2.173313,7.82,2.56,1.9111112,5.39,2.1573286,7.74,2.53,1.9066668,5.3933334,2.1939666,7.86,2.53,1.9088888,Sitting
5.4266667,2.1853046,7.86,2.56,1.9111112,5.366667,2.1641061,7.78,2.53,1.891111,5.34,2.199106,7.78,2.45,1.9266666,Sitting
5.353333,2.2019134,7.78,2.45,1.9355558,5.34,2.1872509,7.74,2.45,1.9266666,5.313333,2.201913,7.74,2.41,1.9355555,Sitting
5.3799996,2.2314272,7.86,2.45,1.9533335,5.353333,2.2019134,7.78,2.45,1.9355558,5.353333,2.2341938,7.82,2.41,1.9622225,Sitting
5.34,2.199106,7.78,2.45,1.9266666,5.3266664,2.2048783,7.74,2.41,1.9444443,5.34,2.199106,7.78,2.45,1.9266666,Sitting
5.34,2.2195046,7.78,2.41,1.9533333,5.3500004,2.221756,7.78,2.41,1.96,5.3133335,2.27035,7.78,2.3,2.008889,Sitting
5.3366666,2.2072053,7.74,2.41,1.9511112,5.376667,2.2072053,7.78,2.45,1.9511112,5.353333,2.2019134,7.78,2.45,1.9355558,Sitting
5.4,2.2445638,7.89,2.45,1.9666666,5.376667,2.2187736,7.82,2.45,1.9511112,5.39,2.2011967,7.82,2.49,1.9333334,Sitting
5.3500004,2.221756,7.78,2.41,1.96,5.363333,2.2041225,7.78,2.45,1.9422222,5.34,2.1872509,7.74,2.45,1.9266666,Sitting
5.39,2.221756,7.82,2.45,1.96,5.376667,2.1865094,7.78,2.49,1.9244446,5.363333,2.2041225,7.78,2.45,1.9422222,Sitting
5.3500004,2.221756,7.78,2.41,1.96,5.363333,2.236371,7.82,2.41,1.9688889,5.3500004,2.221756,7.78,2.41,1.96,Sitting
5.353333,2.2341938,7.82,2.41,1.9622225,5.3366666,2.2072053,7.74,2.41,1.9511112,5.3500004,2.221756,7.78,2.41,1.96,Sitting
5.35,2.1895356,7.74,2.45,1.9333334,5.3500004,2.221756,7.78,2.41,1.96,5.353333,2.2341938,7.82,2.41,1.9622225,Sitting
3.2825038,4.6352024,9.80665,-0.53119355,4.3494306,3.2053216,4.943033,10.18802,-0.5720546,4.655132,2.973776,4.8641405,9.847511,-0.6946377,4.5824904,Walking
3.0418777,5.2152634,9.997335,-2.5606253,4.636972,4.3403506,5.3431745,11.413852,-1.4982382,4.7156672,2.3472397,4.0393205,7.4639506,-2.4108016,3.4111404,Walking
2.556085,3.5611818,7.5456724,-0.53119355,3.3263915,4.5582767,3.8990426,9.956474,0.88532263,3.5987988,3.205322,4.312661,8.281172,-2.2609777,3.6441996,Walking
1.9295492,3.9053655,6.1700177,-3.255263,3.4565418,2.188336,3.5625708,7.205164,-0.7218784,3.344552,3.768296,3.993377,8.812365,-0.95342433,3.3627121,Walking
1.802426,3.679248,5.829509,-3.0645783,3.2446697,2.8103316,3.4837635,7.7363577,0.27240697,3.2840173,4.254089,3.8692229,9.384419,0.040861044,3.4202206,Walking
2.9646957,3.7016342,8.19945,0.313268,3.4898357,4.3675914,3.6375992,9.084772,0.23154591,3.1447868,5.1621118,4.6032076,10.460427,-0.7627395,3.9499009,Walking
5.9430118,4.9392285,11.727119,-0.3405087,4.189014,4.2404685,6.7741327,13.484144,-2.5606253,6.162451,4.4311533,4.403627,10.501288,0.19068487,4.0467567,Walking
4.4084525,4.1468883,9.615966,-0.53119355,3.4716752,6.129156,6.9460835,14.206022,-2.7513103,5.920311,3.9680612,7.8839526,14.818938,-3.6774938,7.2339177,Walking
5.620664,6.2940187,13.143636,-2.2609777,5.2544274,3.4641085,7.611076,13.906375,-4.0180025,6.961511,3.2825038,3.5166357,7.3549876,-1.2258313,3.0055568,Walking
3.5004294,3.2350166,6.6331096,-0.95342433,2.9692357,1.3438743,1.4963522,3.445948,0.08172209,1.4013824,9.052991,3.868392,14.519291,6.1291566,3.6442,Walking
9.743089,5.380645,17.352324,5.8976107,5.072823,3.768296,6.58632,12.871228,-2.4925237,6.068621,1.7025434,4.2914257,6.6331096,-3.8273177,3.6865742,Walking
2.5243046,5.1740155,9.112013,-3.5276701,4.3918056,3.6003115,4.000401,9.234595,0.3405087,3.756189,3.0282574,3.5516183,7.7772183,-0.7627395,3.165974,Walking
2.769471,4.6148977,8.962189,-2.1111538,4.1284785,4.2041473,4.151032,9.956474,0.313268,3.8348846,2.7694705,3.9623954,7.273266,-2.3699405,3.4262743,Walking
4.036163,3.9430742,8.812365,-0.84446156,3.2537498,6.347082,4.631933,10.923519,-0.0,4.231388,3.8545587,6.6470737,13.021052,-2.5333846,6.1109962,Walking
3.3415253,1.3342535,5.053149,1.7978859,1.1410825,7.332287,3.885029,12.680544,3.568531,3.5655043,3.0010166,5.667126,10.61025,-2.982856,5.0728226,Walking
1.5617999,2.3784401,4.7535014,-0.95342433,2.127801,5.361877,1.515651,7.504812,4.2495484,1.4286232,5.7614074,5.661512,13.375181,-0.19068487,5.0758495,Walking
6.347082,2.2555833,9.466142,4.2086873,2.0793731,5.0985503,5.753275,13.184497,0.27240697,5.390631,1.6208215,3.5882487,6.2789803,-2.4516625,3.1054392,Walking
8.812366,4.8644667,15.472715,3.990762,4.4402337,5.7841077,6.0501976,13.988097,-0.42223078,5.469326,1.4437569,3.9479904,6.973618,-1.9885708,3.6865742,Walking
8.671622,4.852316,15.5135765,4.7943625,4.5613036,4.353971,6.53035,13.443283,-1.607201,6.059541,3.1690006,5.138589,9.275456,-3.2961242,4.3100834,Walking
7.1098213,2.3323298,10.378705,5.09401,2.1792557,4.8034425,4.9778886,11.686258,0.08172209,4.5885434,0.46309185,3.1418061,4.3312707,-3.3642259,2.578786,Walking
8.735183,5.400147,16.358038,4.5219555,5.081903,3.4504879,6.1960588,11.604536,-3.405087,5.4360313,2.7195294,5.000014,8.580819,-3.636633,4.2374415,Walking
3.359686,1.5798168,5.325556,1.4573772,1.3105801,8.085946,4.8078904,14.7916975,3.759216,4.4705005,3.6411731,5.3261924,10.691973,-2.1792557,4.7005334,Walking
2.0657527,2.3823109,5.434519,0.3405087,2.2458441,3.2961242,1.9665253,5.8567495,1.0760075,1.7070833,8.412835,4.0198464,13.906375,4.399372,3.6623604,Walking
3.6956546,3.4396765,7.668256,-0.7218784,2.9450219,2.1701753,2.0806117,5.09401,0.42223078,1.9492232,8.149508,2.2814343,11.34575,6.1700177,2.130828,Walking
3.9726017,8.047842,15.050485,-3.8273177,7.3852553,5.3891177,4.929291,12.258313,0.92618364,4.579464,1.6344417,1.9099917,3.486809,-0.9942854,1.7524848,Walking
4.8397636,7.2889633,14.941522,-1.9885708,6.734505,3.0010164,2.5234141,5.9793324,-0.19068487,2.127801,2.0475924,0.78749746,2.9556155,1.0351465,0.6749639,Walking
1.4165162,2.064041,3.636633,-1.334794,1.8342069,3.9771416,1.7858764,6.4015636,2.152015,1.6162815,5.7704873,5.6615043,12.367276,-1.4573772,4.818577,Walking
5.6706047,5.627576,11.536434,-1.920469,5.060716,3.0781987,5.027711,10.079058,-1.4982382,4.6672397,3.5594509,4.70324,10.18802,-0.23154591,4.419046,Walking
2.628727,4.838592,9.425281,-1.4573772,4.531036,4.431153,4.3342724,10.228881,-0.19068487,3.8651516,3.1553805,3.9347696,7.668256,-1.920469,3.3838997,Walking
4.0906444,6.0290246,11.917805,-2.7513103,5.2181067,2.9873962,4.4573627,7.9270425,-2.8738933,3.9075267,2.578786,3.6490052,7.7363577,-0.14982383,3.4383812,Walking
3.716667,4.3312225,9.62,-0.65,3.9355555,4.276667,3.887504,9.34,-0.11,3.3755558,3.4033337,4.289781,8.77,-1.73,3.5777779,Walking
2.5299997,6.4786005,11.65,-2.79,6.08,1.6366667,4.344823,7.74,-2.03,4.068889,2.4366665,4.979561,9.34,-2.22,4.602222,Walking
3.1933334,5.5085163,10.92,-1.53,5.151111,3.67,5.086826,10.04,-2.41,4.2466664,1.8299999,2.8121521,5.41,-1.46,2.3866665,Walking
2.3633332,3.0077825,6.47,-0.65,2.7377777,3.89,4.007917,9.19,-0.5,3.533333,4.1833334,4.09727,9.7,-0.11,3.6777775,Walking
4.3966665,5.27536,11.69,-0.61,4.862222,5.6200004,6.385019,14.6,0.31,5.986666,5.036667,6.8850193,14.6,-1.33,6.3755555,Walking
5.313333,3.8505437,10.61,1.57,3.5311108,5.363333,6.5764747,14.06,-1.84,5.7977777,3.1033335,7.309215,12.83,-4.79,6.484444,Walking
4.4766665,3.6790698,9.11,0.11,3.088889,5.836666,5.3234973,13.33,1.46,4.9955554,6.78,7.783457,17.54,-0.61,7.1733336,Walking
4.55,3.9057481,9.81,0.46,3.506667,4.6566668,3.4704883,9.38,1.14,3.1488888,5.3933334,3.5754006,9.96,1.23,3.0444443,Walking
4.6766667,4.9369984,11.07,-0.95,4.2622223,3.6533334,3.5661962,7.93,-0.8,2.9688885,2.4666667,2.194316,5.52,0.46,2.0355556,Walking
2.9733334,4.8592477,9.34,-2.45,4.2444444,2.6433334,4.305108,8.01,-2.53,3.5777779,4.1266665,4.9625688,11.07,-0.23,4.6288886,Walking
3.2299998,6.200844,11.99,-1.5,5.84,3.9233334,4.98621,10.38,-1.76,4.304445,3.6233332,4.1152263,7.93,-1.92,3.6955554,Walking
